SellerExternalId,SellerName,SellerEmail,CategoryPath,ProductAsin,ProductTitle,ProductType,Price,Currency,StockQuantity,CustomerExternalId,CustomerFullName,CustomerEmail,OrderExternalId,OrderedAtUtc,OrderStatus,Quantity,ShipmentExternalId,ShipmentStatus,TrackingNumber,DestinationCountry,DestinationCity,DestinationStreet
SEL-010,Seller SEL-010,sel-010@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-010,Kingdoms of Logic,Physical,135.49,USD,89,CUS-220,Customer CUS-220,cus-220@mail.local,ORD-0485,2026-03-11T17:09:00.000Z,Delivered,1,SHP-0485,Preparing,TRK100969,Ukraine,Kharkiv,Naukova 12
SEL-011,Seller SEL-011,sel-011@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-011,Nova Laptop 14,Physical,16.49,USD,90,CUS-221,Customer CUS-221,cus-221@mail.local,ORD-0486,2026-03-12T18:10:00.000Z,Created,2,SHP-0486,InTransit,TRK100970,Ukraine,Kyiv,Shevchenka 10
SEL-012,Seller SEL-012,sel-012@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-012,EchoSound Pro Headphones,Digital,47.49,USD,91,CUS-222,Customer CUS-222,cus-222@mail.local,ORD-0486,2026-03-13T19:11:00.000Z,Paid,3,SHP-0486,Delivered,TRK100971,Ukraine,Lviv,Soborna 25
SEL-013,Seller SEL-013,sel-013@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-013,Patterns for Scalable Systems,Physical,78.49,USD,92,CUS-223,Customer CUS-223,cus-223@mail.local,ORD-0487,2026-03-14T08:12:00.000Z,Packed,1,SHP-0487,Preparing,TRK100972,Ukraine,Odesa,Centralna 7
SEL-014,Seller SEL-014,sel-014@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-014,Barista Smart Brewer,Digital,109.49,USD,93,CUS-224,Customer CUS-224,cus-224@mail.local,ORD-0487,2026-03-15T09:13:00.000Z,Shipped,2,SHP-0487,InTransit,TRK100973,Ukraine,Dnipro,Independence 18
SEL-015,Seller SEL-015,sel-015@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-015,Kingdoms of Logic,Physical,140.49,USD,94,CUS-225,Customer CUS-225,cus-225@mail.local,ORD-0488,2026-03-16T10:14:00.000Z,Delivered,3,SHP-0488,Delivered,TRK100974,Ukraine,Kharkiv,Naukova 12
SEL-016,Seller SEL-016,sel-016@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-016,Nova Laptop 14,Physical,21.49,USD,95,CUS-226,Customer CUS-226,cus-226@mail.local,ORD-0488,2026-03-17T11:15:00.000Z,Created,1,SHP-0488,Preparing,TRK100975,Ukraine,Kyiv,Shevchenka 10
SEL-017,Seller SEL-017,sel-017@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-017,EchoSound Pro Headphones,Digital,52.49,USD,96,CUS-227,Customer CUS-227,cus-227@mail.local,ORD-0489,2026-03-18T12:16:00.000Z,Paid,2,SHP-0489,InTransit,TRK100976,Ukraine,Lviv,Soborna 25
SEL-018,Seller SEL-018,sel-018@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-018,Patterns for Scalable Systems,Physical,83.49,USD,97,CUS-228,Customer CUS-228,cus-228@mail.local,ORD-0489,2026-03-19T13:17:00.000Z,Packed,3,SHP-0489,Delivered,TRK100977,Ukraine,Odesa,Centralna 7
SEL-019,Seller SEL-019,sel-019@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-019,Barista Smart Brewer,Digital,114.49,USD,98,CUS-229,Customer CUS-229,cus-229@mail.local,ORD-0490,2026-03-20T14:18:00.000Z,Shipped,1,SHP-0490,Preparing,TRK100978,Ukraine,Dnipro,Independence 18
SEL-020,Seller SEL-020,sel-020@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-020,Kingdoms of Logic,Physical,145.49,USD,99,CUS-230,Customer CUS-230,cus-230@mail.local,ORD-0490,2026-03-21T15:19:00.000Z,Delivered,2,SHP-0490,InTransit,TRK100979,Ukraine,Kharkiv,Naukova 12
SEL-021,Seller SEL-021,sel-021@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-021,Nova Laptop 14,Physical,26.49,USD,100,CUS-231,Customer CUS-231,cus-231@mail.local,ORD-0491,2026-03-22T16:20:00.000Z,Created,3,SHP-0491,Delivered,TRK100980,Ukraine,Kyiv,Shevchenka 10
SEL-022,Seller SEL-022,sel-022@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-022,EchoSound Pro Headphones,Digital,57.49,USD,101,CUS-232,Customer CUS-232,cus-232@mail.local,ORD-0491,2026-03-23T17:21:00.000Z,Paid,1,SHP-0491,Preparing,TRK100981,Ukraine,Lviv,Soborna 25
SEL-023,Seller SEL-023,sel-023@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-023,Patterns for Scalable Systems,Physical,88.49,USD,102,CUS-233,Customer CUS-233,cus-233@mail.local,ORD-0492,2026-03-24T18:22:00.000Z,Packed,2,SHP-0492,InTransit,TRK100982,Ukraine,Odesa,Centralna 7
SEL-024,Seller SEL-024,sel-024@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-024,Barista Smart Brewer,Digital,119.49,USD,103,CUS-234,Customer CUS-234,cus-234@mail.local,ORD-0492,2026-03-25T19:23:00.000Z,Shipped,3,SHP-0492,Delivered,TRK100983,Ukraine,Dnipro,Independence 18
SEL-025,Seller SEL-025,sel-025@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-025,Kingdoms of Logic,Physical,150.49,USD,104,CUS-235,Customer CUS-235,cus-235@mail.local,ORD-0493,2026-03-26T08:24:00.000Z,Delivered,1,SHP-0493,Preparing,TRK100984,Ukraine,Kharkiv,Naukova 12
SEL-026,Seller SEL-026,sel-026@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-026,Nova Laptop 14,Physical,31.49,USD,105,CUS-236,Customer CUS-236,cus-236@mail.local,ORD-0493,2026-03-27T09:25:00.000Z,Created,2,SHP-0493,InTransit,TRK100985,Ukraine,Kyiv,Shevchenka 10
SEL-027,Seller SEL-027,sel-027@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-027,EchoSound Pro Headphones,Digital,45.49,USD,106,CUS-237,Customer CUS-237,cus-237@mail.local,ORD-0494,2026-03-28T10:26:00.000Z,Paid,3,SHP-0494,Delivered,TRK100986,Ukraine,Lviv,Soborna 25
SEL-028,Seller SEL-028,sel-028@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-028,Patterns for Scalable Systems,Physical,76.49,USD,107,CUS-238,Customer CUS-238,cus-238@mail.local,ORD-0494,2026-03-29T11:27:00.000Z,Packed,1,SHP-0494,Preparing,TRK100987,Ukraine,Odesa,Centralna 7
SEL-029,Seller SEL-029,sel-029@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-029,Barista Smart Brewer,Digital,107.49,USD,108,CUS-239,Customer CUS-239,cus-239@mail.local,ORD-0495,2026-03-30T12:28:00.000Z,Shipped,2,SHP-0495,InTransit,TRK100988,Ukraine,Dnipro,Independence 18
SEL-030,Seller SEL-030,sel-030@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-030,Kingdoms of Logic,Physical,138.49,USD,109,CUS-240,Customer CUS-240,cus-240@mail.local,ORD-0495,2026-03-31T13:29:00.000Z,Delivered,3,SHP-0495,Delivered,TRK100989,Ukraine,Kharkiv,Naukova 12
SEL-031,Seller SEL-031,sel-031@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-031,Nova Laptop 14,Physical,19.49,USD,110,CUS-241,Customer CUS-241,cus-241@mail.local,ORD-0496,2026-01-01T14:30:00.000Z,Created,1,SHP-0496,Preparing,TRK100990,Ukraine,Kyiv,Shevchenka 10
SEL-032,Seller SEL-032,sel-032@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-032,EchoSound Pro Headphones,Digital,50.49,USD,111,CUS-242,Customer CUS-242,cus-242@mail.local,ORD-0496,2026-01-02T15:31:00.000Z,Paid,2,SHP-0496,InTransit,TRK100991,Ukraine,Lviv,Soborna 25
SEL-033,Seller SEL-033,sel-033@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-033,Patterns for Scalable Systems,Physical,81.49,USD,112,CUS-243,Customer CUS-243,cus-243@mail.local,ORD-0497,2026-01-03T16:32:00.000Z,Packed,3,SHP-0497,Delivered,TRK100992,Ukraine,Odesa,Centralna 7
SEL-034,Seller SEL-034,sel-034@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-034,Barista Smart Brewer,Digital,112.49,USD,113,CUS-244,Customer CUS-244,cus-244@mail.local,ORD-0497,2026-01-04T17:33:00.000Z,Shipped,1,SHP-0497,Preparing,TRK100993,Ukraine,Dnipro,Independence 18
SEL-035,Seller SEL-035,sel-035@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-035,Kingdoms of Logic,Physical,143.49,USD,114,CUS-245,Customer CUS-245,cus-245@mail.local,ORD-0498,2026-01-05T18:34:00.000Z,Delivered,2,SHP-0498,InTransit,TRK100994,Ukraine,Kharkiv,Naukova 12
SEL-036,Seller SEL-036,sel-036@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-036,Nova Laptop 14,Physical,24.49,USD,115,CUS-246,Customer CUS-246,cus-246@mail.local,ORD-0498,2026-01-06T19:35:00.000Z,Created,3,SHP-0498,Delivered,TRK100995,Ukraine,Kyiv,Shevchenka 10
SEL-037,Seller SEL-037,sel-037@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-037,EchoSound Pro Headphones,Digital,55.49,USD,116,CUS-247,Customer CUS-247,cus-247@mail.local,ORD-0499,2026-01-07T08:36:00.000Z,Paid,1,SHP-0499,Preparing,TRK100996,Ukraine,Lviv,Soborna 25
SEL-038,Seller SEL-038,sel-038@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-038,Patterns for Scalable Systems,Physical,86.49,USD,117,CUS-248,Customer CUS-248,cus-248@mail.local,ORD-0499,2026-01-08T09:37:00.000Z,Packed,2,SHP-0499,InTransit,TRK100997,Ukraine,Odesa,Centralna 7
SEL-039,Seller SEL-039,sel-039@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-039,Barista Smart Brewer,Digital,117.49,USD,118,CUS-249,Customer CUS-249,cus-249@mail.local,ORD-0500,2026-01-09T10:38:00.000Z,Shipped,3,SHP-0500,Delivered,TRK100998,Ukraine,Dnipro,Independence 18
SEL-040,Seller SEL-040,sel-040@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-040,Kingdoms of Logic,Physical,148.49,USD,119,CUS-250,Customer CUS-250,cus-250@mail.local,ORD-0500,2026-01-10T11:39:00.000Z,Delivered,1,SHP-0500,Preparing,TRK100999,Ukraine,Kharkiv,Naukova 12
SEL-041,Seller SEL-041,sel-041@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-041,Nova Laptop 14,Physical,29.49,USD,120,CUS-001,Customer CUS-001,cus-001@mail.local,ORD-0501,2026-01-11T12:40:00.000Z,Created,2,SHP-0501,InTransit,TRK101000,Ukraine,Kyiv,Shevchenka 10
SEL-042,Seller SEL-042,sel-042@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-042,EchoSound Pro Headphones,Digital,60.49,USD,121,CUS-002,Customer CUS-002,cus-002@mail.local,ORD-0501,2026-01-12T13:41:00.000Z,Paid,3,SHP-0501,Delivered,TRK101001,Ukraine,Lviv,Soborna 25
SEL-043,Seller SEL-043,sel-043@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-043,Patterns for Scalable Systems,Physical,91.49,USD,122,CUS-003,Customer CUS-003,cus-003@mail.local,ORD-0502,2026-01-13T14:42:00.000Z,Packed,1,SHP-0502,Preparing,TRK101002,Ukraine,Odesa,Centralna 7
SEL-044,Seller SEL-044,sel-044@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-044,Barista Smart Brewer,Digital,105.49,USD,123,CUS-004,Customer CUS-004,cus-004@mail.local,ORD-0502,2026-01-14T15:43:00.000Z,Shipped,2,SHP-0502,InTransit,TRK101003,Ukraine,Dnipro,Independence 18
SEL-045,Seller SEL-045,sel-045@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-045,Kingdoms of Logic,Physical,136.49,USD,124,CUS-005,Customer CUS-005,cus-005@mail.local,ORD-0503,2026-01-15T16:44:00.000Z,Delivered,3,SHP-0503,Delivered,TRK101004,Ukraine,Kharkiv,Naukova 12
SEL-046,Seller SEL-046,sel-046@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-046,Nova Laptop 14,Physical,17.49,USD,125,CUS-006,Customer CUS-006,cus-006@mail.local,ORD-0503,2026-01-16T17:45:00.000Z,Created,1,SHP-0503,Preparing,TRK101005,Ukraine,Kyiv,Shevchenka 10
SEL-047,Seller SEL-047,sel-047@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-047,EchoSound Pro Headphones,Digital,48.49,USD,126,CUS-007,Customer CUS-007,cus-007@mail.local,ORD-0504,2026-01-17T18:46:00.000Z,Paid,2,SHP-0504,InTransit,TRK101006,Ukraine,Lviv,Soborna 25
SEL-048,Seller SEL-048,sel-048@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-048,Patterns for Scalable Systems,Physical,79.49,USD,127,CUS-008,Customer CUS-008,cus-008@mail.local,ORD-0504,2026-01-18T19:47:00.000Z,Packed,3,SHP-0504,Delivered,TRK101007,Ukraine,Odesa,Centralna 7
SEL-049,Seller SEL-049,sel-049@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-049,Barista Smart Brewer,Digital,110.49,USD,128,CUS-009,Customer CUS-009,cus-009@mail.local,ORD-0505,2026-01-19T08:48:00.000Z,Shipped,1,SHP-0505,Preparing,TRK101008,Ukraine,Dnipro,Independence 18
SEL-050,Seller SEL-050,sel-050@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-050,Kingdoms of Logic,Physical,141.49,USD,129,CUS-010,Customer CUS-010,cus-010@mail.local,ORD-0505,2026-01-20T09:49:00.000Z,Delivered,2,SHP-0505,InTransit,TRK101009,Ukraine,Kharkiv,Naukova 12
SEL-051,Seller SEL-051,sel-051@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-051,Nova Laptop 14,Physical,22.49,USD,130,CUS-011,Customer CUS-011,cus-011@mail.local,ORD-0506,2026-01-21T10:50:00.000Z,Created,3,SHP-0506,Delivered,TRK101010,Ukraine,Kyiv,Shevchenka 10
SEL-052,Seller SEL-052,sel-052@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-052,EchoSound Pro Headphones,Digital,53.49,USD,131,CUS-012,Customer CUS-012,cus-012@mail.local,ORD-0506,2026-01-22T11:51:00.000Z,Paid,1,SHP-0506,Preparing,TRK101011,Ukraine,Lviv,Soborna 25
SEL-053,Seller SEL-053,sel-053@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-053,Patterns for Scalable Systems,Physical,84.49,USD,132,CUS-013,Customer CUS-013,cus-013@mail.local,ORD-0507,2026-01-23T12:52:00.000Z,Packed,2,SHP-0507,InTransit,TRK101012,Ukraine,Odesa,Centralna 7
SEL-054,Seller SEL-054,sel-054@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-054,Barista Smart Brewer,Digital,115.49,USD,133,CUS-014,Customer CUS-014,cus-014@mail.local,ORD-0507,2026-01-24T13:53:00.000Z,Shipped,3,SHP-0507,Delivered,TRK101013,Ukraine,Dnipro,Independence 18
SEL-055,Seller SEL-055,sel-055@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-055,Kingdoms of Logic,Physical,146.49,USD,134,CUS-015,Customer CUS-015,cus-015@mail.local,ORD-0508,2026-01-25T14:54:00.000Z,Delivered,1,SHP-0508,Preparing,TRK101014,Ukraine,Kharkiv,Naukova 12
SEL-056,Seller SEL-056,sel-056@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-056,Nova Laptop 14,Physical,27.49,USD,135,CUS-016,Customer CUS-016,cus-016@mail.local,ORD-0508,2026-01-26T15:55:00.000Z,Created,2,SHP-0508,InTransit,TRK101015,Ukraine,Kyiv,Shevchenka 10
SEL-057,Seller SEL-057,sel-057@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-057,EchoSound Pro Headphones,Digital,58.49,USD,136,CUS-017,Customer CUS-017,cus-017@mail.local,ORD-0509,2026-01-27T16:56:00.000Z,Paid,3,SHP-0509,Delivered,TRK101016,Ukraine,Lviv,Soborna 25
SEL-058,Seller SEL-058,sel-058@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-058,Patterns for Scalable Systems,Physical,89.49,USD,137,CUS-018,Customer CUS-018,cus-018@mail.local,ORD-0509,2026-01-28T17:57:00.000Z,Packed,1,SHP-0509,Preparing,TRK101017,Ukraine,Odesa,Centralna 7
SEL-059,Seller SEL-059,sel-059@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-059,Barista Smart Brewer,Digital,120.49,USD,138,CUS-019,Customer CUS-019,cus-019@mail.local,ORD-0510,2026-01-29T18:58:00.000Z,Shipped,2,SHP-0510,InTransit,TRK101018,Ukraine,Dnipro,Independence 18
SEL-060,Seller SEL-060,sel-060@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-060,Kingdoms of Logic,Physical,151.49,USD,139,CUS-020,Customer CUS-020,cus-020@mail.local,ORD-0510,2026-01-30T19:59:00.000Z,Delivered,3,SHP-0510,Delivered,TRK101019,Ukraine,Kharkiv,Naukova 12
SEL-001,Seller SEL-001,sel-001@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-061,Nova Laptop 14,Physical,15.49,USD,140,CUS-021,Customer CUS-021,cus-021@mail.local,ORD-0511,2026-01-31T08:00:00.000Z,Created,1,SHP-0511,Preparing,TRK101020,Ukraine,Kyiv,Shevchenka 10
SEL-002,Seller SEL-002,sel-002@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-062,EchoSound Pro Headphones,Digital,46.49,USD,141,CUS-022,Customer CUS-022,cus-022@mail.local,ORD-0511,2026-02-01T09:01:00.000Z,Paid,2,SHP-0511,InTransit,TRK101021,Ukraine,Lviv,Soborna 25
SEL-003,Seller SEL-003,sel-003@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-063,Patterns for Scalable Systems,Physical,77.49,USD,142,CUS-023,Customer CUS-023,cus-023@mail.local,ORD-0512,2026-02-02T10:02:00.000Z,Packed,3,SHP-0512,Delivered,TRK101022,Ukraine,Odesa,Centralna 7
SEL-004,Seller SEL-004,sel-004@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-064,Barista Smart Brewer,Digital,108.49,USD,143,CUS-024,Customer CUS-024,cus-024@mail.local,ORD-0512,2026-02-03T11:03:00.000Z,Shipped,1,SHP-0512,Preparing,TRK101023,Ukraine,Dnipro,Independence 18
SEL-005,Seller SEL-005,sel-005@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-065,Kingdoms of Logic,Physical,139.49,USD,144,CUS-025,Customer CUS-025,cus-025@mail.local,ORD-0513,2026-02-04T12:04:00.000Z,Delivered,2,SHP-0513,InTransit,TRK101024,Ukraine,Kharkiv,Naukova 12
SEL-006,Seller SEL-006,sel-006@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-066,Nova Laptop 14,Physical,20.49,USD,145,CUS-026,Customer CUS-026,cus-026@mail.local,ORD-0513,2026-02-05T13:05:00.000Z,Created,3,SHP-0513,Delivered,TRK101025,Ukraine,Kyiv,Shevchenka 10
SEL-007,Seller SEL-007,sel-007@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-067,EchoSound Pro Headphones,Digital,51.49,USD,146,CUS-027,Customer CUS-027,cus-027@mail.local,ORD-0514,2026-02-06T14:06:00.000Z,Paid,1,SHP-0514,Preparing,TRK101026,Ukraine,Lviv,Soborna 25
SEL-008,Seller SEL-008,sel-008@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-068,Patterns for Scalable Systems,Physical,82.49,USD,147,CUS-028,Customer CUS-028,cus-028@mail.local,ORD-0514,2026-02-07T15:07:00.000Z,Packed,2,SHP-0514,InTransit,TRK101027,Ukraine,Odesa,Centralna 7
SEL-009,Seller SEL-009,sel-009@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-069,Barista Smart Brewer,Digital,113.49,USD,148,CUS-029,Customer CUS-029,cus-029@mail.local,ORD-0515,2026-02-08T16:08:00.000Z,Shipped,3,SHP-0515,Delivered,TRK101028,Ukraine,Dnipro,Independence 18
SEL-010,Seller SEL-010,sel-010@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-070,Kingdoms of Logic,Physical,144.49,USD,149,CUS-030,Customer CUS-030,cus-030@mail.local,ORD-0515,2026-02-09T17:09:00.000Z,Delivered,1,SHP-0515,Preparing,TRK101029,Ukraine,Kharkiv,Naukova 12
SEL-011,Seller SEL-011,sel-011@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-071,Nova Laptop 14,Physical,25.49,USD,150,CUS-031,Customer CUS-031,cus-031@mail.local,ORD-0516,2026-02-10T18:10:00.000Z,Created,2,SHP-0516,InTransit,TRK101030,Ukraine,Kyiv,Shevchenka 10
SEL-012,Seller SEL-012,sel-012@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-072,EchoSound Pro Headphones,Digital,56.49,USD,151,CUS-032,Customer CUS-032,cus-032@mail.local,ORD-0516,2026-02-11T19:11:00.000Z,Paid,3,SHP-0516,Delivered,TRK101031,Ukraine,Lviv,Soborna 25
SEL-013,Seller SEL-013,sel-013@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-073,Patterns for Scalable Systems,Physical,87.49,USD,152,CUS-033,Customer CUS-033,cus-033@mail.local,ORD-0517,2026-02-12T08:12:00.000Z,Packed,1,SHP-0517,Preparing,TRK101032,Ukraine,Odesa,Centralna 7
SEL-014,Seller SEL-014,sel-014@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-074,Barista Smart Brewer,Digital,118.49,USD,153,CUS-034,Customer CUS-034,cus-034@mail.local,ORD-0517,2026-02-13T09:13:00.000Z,Shipped,2,SHP-0517,InTransit,TRK101033,Ukraine,Dnipro,Independence 18
SEL-015,Seller SEL-015,sel-015@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-075,Kingdoms of Logic,Physical,149.49,USD,154,CUS-035,Customer CUS-035,cus-035@mail.local,ORD-0518,2026-02-14T10:14:00.000Z,Delivered,3,SHP-0518,Delivered,TRK101034,Ukraine,Kharkiv,Naukova 12
SEL-016,Seller SEL-016,sel-016@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-076,Nova Laptop 14,Physical,30.49,USD,155,CUS-036,Customer CUS-036,cus-036@mail.local,ORD-0518,2026-02-15T11:15:00.000Z,Created,1,SHP-0518,Preparing,TRK101035,Ukraine,Kyiv,Shevchenka 10
SEL-017,Seller SEL-017,sel-017@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-077,EchoSound Pro Headphones,Digital,61.49,USD,156,CUS-037,Customer CUS-037,cus-037@mail.local,ORD-0519,2026-02-16T12:16:00.000Z,Paid,2,SHP-0519,InTransit,TRK101036,Ukraine,Lviv,Soborna 25
SEL-018,Seller SEL-018,sel-018@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-078,Patterns for Scalable Systems,Physical,75.49,USD,157,CUS-038,Customer CUS-038,cus-038@mail.local,ORD-0519,2026-02-17T13:17:00.000Z,Packed,3,SHP-0519,Delivered,TRK101037,Ukraine,Odesa,Centralna 7
SEL-019,Seller SEL-019,sel-019@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-079,Barista Smart Brewer,Digital,106.49,USD,158,CUS-039,Customer CUS-039,cus-039@mail.local,ORD-0520,2026-02-18T14:18:00.000Z,Shipped,1,SHP-0520,Preparing,TRK101038,Ukraine,Dnipro,Independence 18
SEL-020,Seller SEL-020,sel-020@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-080,Kingdoms of Logic,Physical,137.49,USD,159,CUS-040,Customer CUS-040,cus-040@mail.local,ORD-0520,2026-02-19T15:19:00.000Z,Delivered,2,SHP-0520,InTransit,TRK101039,Ukraine,Kharkiv,Naukova 12
SEL-021,Seller SEL-021,sel-021@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-001,Nova Laptop 14,Physical,18.49,USD,160,CUS-041,Customer CUS-041,cus-041@mail.local,ORD-0521,2026-02-20T16:20:00.000Z,Created,3,SHP-0521,Delivered,TRK101040,Ukraine,Kyiv,Shevchenka 10
SEL-022,Seller SEL-022,sel-022@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-002,EchoSound Pro Headphones,Digital,49.49,USD,161,CUS-042,Customer CUS-042,cus-042@mail.local,ORD-0521,2026-02-21T17:21:00.000Z,Paid,1,SHP-0521,Preparing,TRK101041,Ukraine,Lviv,Soborna 25
SEL-023,Seller SEL-023,sel-023@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-003,Patterns for Scalable Systems,Physical,80.49,USD,162,CUS-043,Customer CUS-043,cus-043@mail.local,ORD-0522,2026-02-22T18:22:00.000Z,Packed,2,SHP-0522,InTransit,TRK101042,Ukraine,Odesa,Centralna 7
SEL-024,Seller SEL-024,sel-024@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-004,Barista Smart Brewer,Digital,111.49,USD,163,CUS-044,Customer CUS-044,cus-044@mail.local,ORD-0522,2026-02-23T19:23:00.000Z,Shipped,3,SHP-0522,Delivered,TRK101043,Ukraine,Dnipro,Independence 18
SEL-025,Seller SEL-025,sel-025@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-005,Kingdoms of Logic,Physical,142.49,USD,164,CUS-045,Customer CUS-045,cus-045@mail.local,ORD-0523,2026-02-24T08:24:00.000Z,Delivered,1,SHP-0523,Preparing,TRK101044,Ukraine,Kharkiv,Naukova 12
SEL-026,Seller SEL-026,sel-026@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-006,Nova Laptop 14,Physical,23.49,USD,165,CUS-046,Customer CUS-046,cus-046@mail.local,ORD-0523,2026-02-25T09:25:00.000Z,Created,2,SHP-0523,InTransit,TRK101045,Ukraine,Kyiv,Shevchenka 10
SEL-027,Seller SEL-027,sel-027@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-007,EchoSound Pro Headphones,Digital,54.49,USD,166,CUS-047,Customer CUS-047,cus-047@mail.local,ORD-0524,2026-02-26T10:26:00.000Z,Paid,3,SHP-0524,Delivered,TRK101046,Ukraine,Lviv,Soborna 25
SEL-028,Seller SEL-028,sel-028@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-008,Patterns for Scalable Systems,Physical,85.49,USD,167,CUS-048,Customer CUS-048,cus-048@mail.local,ORD-0524,2026-02-27T11:27:00.000Z,Packed,1,SHP-0524,Preparing,TRK101047,Ukraine,Odesa,Centralna 7
